date,time,wind,dis1,dis2,dis3,dis4,ang1x,ang1z,ang2x,ang2z,ang3x,ang3z
10.08.2019,11:11:36,2.72,1.562,1.018,1.052,1.791,8.6962,-5.58,5.3411,1.7699,1.7629,3.6361
10.08.2019,11:11:36,2.72,1.604,1.017,1.051,1.791,8.8661,-4.5232,5.3411,2.4594,1.7629,4.3478
10.08.2019,11:11:36,2.72,1.597,1.016,1.091,1.791,9.4045,-3.4434,5.4781,3.3278,1.8469,4.653
10.08.2019,11:11:36,2.72,1.512,1.015,1.085,1.791,9.8443,-3.0931,5.8155,3.7623,2.0569,4.7688
10.08.2019,11:11:36,2.72,1.494,1.011,1.055,1.791,9.6456,-3.0931,5.1831,3.7623,1.7419,4.7688
10.08.2019,11:11:37,2.72,1.581,1.011,0.988,1.791,8.7528,-2.939,4.5092,3.7623,1.1682,4.8812
10.08.2019,11:11:37,3.69,1.59,1.011,1.023,1.791,8.021,-2.939,3.9341,3.6361,0.8464,4.7864
10.08.2019,11:11:37,3.69,1.566,1.007,1.09,1.791,7.0861,-2.9355,3.1246,3.4785,0.1329,4.5618
10.08.2019,11:11:37,3.69,1.508,1.008,1.065,1.791,6.2973,-2.6729,3.1246,3.8605,0.063,4.8812
10.08.2019,11:11:37,3.69,1.529,1.006,1.006,1.791,6.7197,-2.4069,4.0603,4.983,0.6995,5.5344
10.08.2019,11:11:37,3.69,1.508,1.005,1.037,1.791,7.9751,-0.9093,3.4434,5.1655,0.3707,5.7628
10.08.2019,11:11:38,3.69,1.49,1.006,1.039,1.791,6.6071,-1.679,3.0231,4.2391,-0.1049,5.1269
10.08.2019,11:11:38,3.69,1.478,1.005,1.019,1.791,6.3959,-1.6824,2.7009,4.3654,-0.2728,5.2147
10.08.2019,11:11:38,4.04,1.523,1.005,1.009,1.791,8.0316,-2.1549,4.1304,4.3689,0.6995,5.3376
10.08.2019,11:11:38,4.04,1.667,1.005,1.117,1.791,8.4698,-2.1549,4.6074,4.3724,1.0912,5.4535
10.08.2019,11:11:38,4.04,1.539,1.005,1.035,1.791,8.6537,-2.6029,4.8039,4.183,1.2311,5.2358
10.08.2019,11:11:38,4.04,1.384,1.005,1.018,1.791,8.5123,-2.6029,4.653,3.857,1.0423,4.9163
10.08.2019,11:11:39,4.04,1.465,1.006,1.061,1.791,8.7103,-1.8049,4.653,4.446,1.1332,5.1726
10.08.2019,11:11:39,4.04,1.506,1.006,1.153,1.791,9.2485,-1.441,5.0883,5.2042,1.4271,5.9562
10.08.2019,11:11:39,4.04,1.555,1.006,1.075,1.791,9.2485,-2.0429,5.2393,4.5618,1.651,5.3727
10.08.2019,11:11:39,3.42,1.542,1.006,1.056,1.791,9.2485,-2.0429,5.2393,4.3934,1.56,5.1971
10.08.2019,11:11:39,3.42,1.535,1.006,1.049,1.791,9.3903,-2.0464,5.2393,4.3934,1.609,5.2849
10.08.2019,11:11:39,3.42,1.528,1.006,1.028,1.791,9.7733,-2.2669,5.6468,4.3934,1.8749,5.1936
10.08.2019,11:11:40,3.42,1.53,1.008,1.015,1.791,9.8869,-2.5749,5.6503,4.183,1.8749,5.1374
10.08.2019,11:11:40,3.42,1.595,1.009,1.016,1.791,10.1426,-2.2529,5.8331,4.5162,1.8784,5.3692
10.08.2019,11:11:40,3.42,1.673,1.011,1.017,1.791,10.1426,-2.4209,5.9421,4.2952,2.0569,5.0953
10.08.2019,11:11:40,3.42,1.612,1.012,1.018,1.791,9.2627,-2.6729,5.5062,3.9726,1.7839,5.0953
10.08.2019,11:11:40,2.81,1.677,1.014,1.03,1.791,7.7633,-2.5329,4.2146,3.9726,0.7484,5.0286
10.08.2019,11:11:40,2.81,1.638,1.015,1.028,1.791,6.6071,-2.911,3.3874,3.4539,0.2868,4.4952
10.08.2019,11:11:41,2.81,1.599,1.019,1.118,1.791,5.8612,-3.3453,2.953,3.0476,-0.007,4.183
10.08.2019,11:11:41,2.81,1.522,1.02,1.082,1.791,5.2428,-3.6957,2.4489,2.8095,-0.2728,4.0603
10.08.2019,11:11:41,2.81,1.491,1.02,1.058,1.791,5.6503,-3.864,2.7464,2.806,-0.0839,4.0007
10.08.2019,11:11:41,2.81,1.431,1.022,1.053,1.791,6.2692,-4.2426,3.2227,2.5819,0.2378,3.906
10.08.2019,11:11:41,2.81,1.458,1.023,1.098,1.791,6.9593,-4.4811,3.9095,2.3999,0.6995,3.7238
10.08.2019,11:11:41,2.72,1.604,1.024,1.053,1.791,7.072,-4.4846,3.9095,2.3999,0.7974,3.7238
